image,json,mask
data/images/377/frame69444_leftImg8bit.jpg,data/mask/377/frame69444_gtFine_polygons.json,data/ouput/377/frame69444_gtFine_polygons.png
data/images/377/frame69771_leftImg8bit.jpg,data/mask/377/frame69771_gtFine_polygons.json,data/ouput/377/frame69771_gtFine_polygons.png
data/images/377/frame69880_leftImg8bit.jpg,data/mask/377/frame69880_gtFine_polygons.json,data/ouput/377/frame69880_gtFine_polygons.png
data/images/377/frame70099_leftImg8bit.jpg,data/mask/377/frame70099_gtFine_polygons.json,data/ouput/377/frame70099_gtFine_polygons.png
data/images/377/frame70317_leftImg8bit.jpg,data/mask/377/frame70317_gtFine_polygons.json,data/ouput/377/frame70317_gtFine_polygons.png
data/images/377/frame70644_leftImg8bit.jpg,data/mask/377/frame70644_gtFine_polygons.json,data/ouput/377/frame70644_gtFine_polygons.png
data/images/377/frame70835_leftImg8bit.jpg,data/mask/377/frame70835_gtFine_polygons.json,data/ouput/377/frame70835_gtFine_polygons.png
data/images/377/frame71108_leftImg8bit.jpg,data/mask/377/frame71108_gtFine_polygons.json,data/ouput/377/frame71108_gtFine_polygons.png
data/images/377/frame71326_leftImg8bit.jpg,data/mask/377/frame71326_gtFine_polygons.json,data/ouput/377/frame71326_gtFine_polygons.png
data/images/377/frame71517_leftImg8bit.jpg,data/mask/377/frame71517_gtFine_polygons.json,data/ouput/377/frame71517_gtFine_polygons.png
data/images/377/frame71762_leftImg8bit.jpg,data/mask/377/frame71762_gtFine_polygons.json,data/ouput/377/frame71762_gtFine_polygons.png
data/images/377/frame71980_leftImg8bit.jpg,data/mask/377/frame71980_gtFine_polygons.json,data/ouput/377/frame71980_gtFine_polygons.png
data/images/377/frame72199_leftImg8bit.jpg,data/mask/377/frame72199_gtFine_polygons.json,data/ouput/377/frame72199_gtFine_polygons.png
data/images/377/frame72362_leftImg8bit.jpg,data/mask/377/frame72362_gtFine_polygons.json,data/ouput/377/frame72362_gtFine_polygons.png
data/images/377/frame72526_leftImg8bit.jpg,data/mask/377/frame72526_gtFine_polygons.json,data/ouput/377/frame72526_gtFine_polygons.png
data/images/377/frame72799_leftImg8bit.jpg,data/mask/377/frame72799_gtFine_polygons.json,data/ouput/377/frame72799_gtFine_polygons.png
data/images/377/frame73071_leftImg8bit.jpg,data/mask/377/frame73071_gtFine_polygons.json,data/ouput/377/frame73071_gtFine_polygons.png
data/images/377/frame73344_leftImg8bit.jpg,data/mask/377/frame73344_gtFine_polygons.json,data/ouput/377/frame73344_gtFine_polygons.png
data/images/377/frame7359_leftImg8bit.jpg,data/mask/377/frame7359_gtFine_polygons.json,data/ouput/377/frame7359_gtFine_polygons.png
data/images/377/frame73699_leftImg8bit.jpg,data/mask/377/frame73699_gtFine_polygons.json,data/ouput/377/frame73699_gtFine_polygons.png
data/images/377/frame74599_leftImg8bit.jpg,data/mask/377/frame74599_gtFine_polygons.json,data/ouput/377/frame74599_gtFine_polygons.png
data/images/377/frame74980_leftImg8bit.jpg,data/mask/377/frame74980_gtFine_polygons.json,data/ouput/377/frame74980_gtFine_polygons.png
data/images/377/frame75935_leftImg8bit.jpg,data/mask/377/frame75935_gtFine_polygons.json,data/ouput/377/frame75935_gtFine_polygons.png
data/images/377/frame76071_leftImg8bit.jpg,data/mask/377/frame76071_gtFine_polygons.json,data/ouput/377/frame76071_gtFine_polygons.png
data/images/377/frame76153_leftImg8bit.jpg,data/mask/377/frame76153_gtFine_polygons.json,data/ouput/377/frame76153_gtFine_polygons.png
data/images/377/frame7629_leftImg8bit.jpg,data/mask/377/frame7629_gtFine_polygons.json,data/ouput/377/frame7629_gtFine_polygons.png
data/images/377/frame76508_leftImg8bit.jpg,data/mask/377/frame76508_gtFine_polygons.json,data/ouput/377/frame76508_gtFine_polygons.png
data/images/377/frame76671_leftImg8bit.jpg,data/mask/377/frame76671_gtFine_polygons.json,data/ouput/377/frame76671_gtFine_polygons.png
data/images/377/frame7751_leftImg8bit.jpg,data/mask/377/frame7751_gtFine_polygons.json,data/ouput/377/frame7751_gtFine_polygons.png
data/images/377/frame7961_leftImg8bit.jpg,data/mask/377/frame7961_gtFine_polygons.json,data/ouput/377/frame7961_gtFine_polygons.png
data/images/377/frame8081_leftImg8bit.jpg,data/mask/377/frame8081_gtFine_polygons.json,data/ouput/377/frame8081_gtFine_polygons.png
data/images/377/frame8351_leftImg8bit.jpg,data/mask/377/frame8351_gtFine_polygons.json,data/ouput/377/frame8351_gtFine_polygons.png
data/images/377/frame8621_leftImg8bit.jpg,data/mask/377/frame8621_gtFine_polygons.json,data/ouput/377/frame8621_gtFine_polygons.png
data/images/377/frame8831_leftImg8bit.jpg,data/mask/377/frame8831_gtFine_polygons.json,data/ouput/377/frame8831_gtFine_polygons.png
data/images/377/frame8981_leftImg8bit.jpg,data/mask/377/frame8981_gtFine_polygons.json,data/ouput/377/frame8981_gtFine_polygons.png
data/images/377/frame9131_leftImg8bit.jpg,data/mask/377/frame9131_gtFine_polygons.json,data/ouput/377/frame9131_gtFine_polygons.png
data/images/377/frame9371_leftImg8bit.jpg,data/mask/377/frame9371_gtFine_polygons.json,data/ouput/377/frame9371_gtFine_polygons.png
data/images/377/frame9461_leftImg8bit.jpg,data/mask/377/frame9461_gtFine_polygons.json,data/ouput/377/frame9461_gtFine_polygons.png
data/images/377/frame9611_leftImg8bit.jpg,data/mask/377/frame9611_gtFine_polygons.json,data/ouput/377/frame9611_gtFine_polygons.png
data/images/377/frame9791_leftImg8bit.jpg,data/mask/377/frame9791_gtFine_polygons.json,data/ouput/377/frame9791_gtFine_polygons.png
data/images/377/frame9971_leftImg8bit.jpg,data/mask/377/frame9971_gtFine_polygons.json,data/ouput/377/frame9971_gtFine_polygons.png
data/images/380/frame0065_leftImg8bit.jpg,data/mask/380/frame0065_gtFine_polygons.json,data/ouput/380/frame0065_gtFine_polygons.png
data/images/380/frame0145_leftImg8bit.jpg,data/mask/380/frame0145_gtFine_polygons.json,data/ouput/380/frame0145_gtFine_polygons.png
data/images/380/frame10199_leftImg8bit.jpg,data/mask/380/frame10199_gtFine_polygons.json,data/ouput/380/frame10199_gtFine_polygons.png
data/images/380/frame10265_leftImg8bit.jpg,data/mask/380/frame10265_gtFine_polygons.json,data/ouput/380/frame10265_gtFine_polygons.png
data/images/380/frame11879_leftImg8bit.jpg,data/mask/380/frame11879_gtFine_polygons.json,data/ouput/380/frame11879_gtFine_polygons.png
data/images/380/frame12041_leftImg8bit.jpg,data/mask/380/frame12041_gtFine_polygons.json,data/ouput/380/frame12041_gtFine_polygons.png
data/images/380/frame13486_leftImg8bit.jpg,data/mask/380/frame13486_gtFine_polygons.json,data/ouput/380/frame13486_gtFine_polygons.png
data/images/380/frame13653_leftImg8bit.jpg,data/mask/380/frame13653_gtFine_polygons.json,data/ouput/380/frame13653_gtFine_polygons.png
data/images/380/frame16061_leftImg8bit.jpg,data/mask/380/frame16061_gtFine_polygons.json,data/ouput/380/frame16061_gtFine_polygons.png
data/images/380/frame1660_leftImg8bit.jpg,data/mask/380/frame1660_gtFine_polygons.json,data/ouput/380/frame1660_gtFine_polygons.png
data/images/380/frame16642_leftImg8bit.jpg,data/mask/380/frame16642_gtFine_polygons.json,data/ouput/380/frame16642_gtFine_polygons.png
data/images/380/frame16808_leftImg8bit.jpg,data/mask/380/frame16808_gtFine_polygons.json,data/ouput/380/frame16808_gtFine_polygons.png
data/images/380/frame17424_leftImg8bit.jpg,data/mask/380/frame17424_gtFine_polygons.json,data/ouput/380/frame17424_gtFine_polygons.png
data/images/380/frame1838_leftImg8bit.jpg,data/mask/380/frame1838_gtFine_polygons.json,data/ouput/380/frame1838_gtFine_polygons.png
data/images/380/frame19935_leftImg8bit.jpg,data/mask/380/frame19935_gtFine_polygons.json,data/ouput/380/frame19935_gtFine_polygons.png
data/images/380/frame2033_leftImg8bit.jpg,data/mask/380/frame2033_gtFine_polygons.json,data/ouput/380/frame2033_gtFine_polygons.png
data/images/380/frame20696_leftImg8bit.jpg,data/mask/380/frame20696_gtFine_polygons.json,data/ouput/380/frame20696_gtFine_polygons.png
data/images/380/frame20855_leftImg8bit.jpg,data/mask/380/frame20855_gtFine_polygons.json,data/ouput/380/frame20855_gtFine_polygons.png
data/images/380/frame21012_leftImg8bit.jpg,data/mask/380/frame21012_gtFine_polygons.json,data/ouput/380/frame21012_gtFine_polygons.png
data/images/380/frame21431_leftImg8bit.jpg,data/mask/380/frame21431_gtFine_polygons.json,data/ouput/380/frame21431_gtFine_polygons.png
data/images/380/frame21914_leftImg8bit.jpg,data/mask/380/frame21914_gtFine_polygons.json,data/ouput/380/frame21914_gtFine_polygons.png
data/images/380/frame23443_leftImg8bit.jpg,data/mask/380/frame23443_gtFine_polygons.json,data/ouput/380/frame23443_gtFine_polygons.png
data/images/380/frame24939_leftImg8bit.jpg,data/mask/380/frame24939_gtFine_polygons.json,data/ouput/380/frame24939_gtFine_polygons.png
data/images/380/frame2815_leftImg8bit.jpg,data/mask/380/frame2815_gtFine_polygons.json,data/ouput/380/frame2815_gtFine_polygons.png
data/images/380/frame29021_leftImg8bit.jpg,data/mask/380/frame29021_gtFine_polygons.json,data/ouput/380/frame29021_gtFine_polygons.png
data/images/380/frame31189_leftImg8bit.jpg,data/mask/380/frame31189_gtFine_polygons.json,data/ouput/380/frame31189_gtFine_polygons.png
data/images/380/frame33848_leftImg8bit.jpg,data/mask/380/frame33848_gtFine_polygons.json,data/ouput/380/frame33848_gtFine_polygons.png
data/images/380/frame3633_leftImg8bit.jpg,data/mask/380/frame3633_gtFine_polygons.json,data/ouput/380/frame3633_gtFine_polygons.png
data/images/380/frame37689_leftImg8bit.jpg,data/mask/380/frame37689_gtFine_polygons.json,data/ouput/380/frame37689_gtFine_polygons.png
data/images/380/frame38081_leftImg8bit.jpg,data/mask/380/frame38081_gtFine_polygons.json,data/ouput/380/frame38081_gtFine_polygons.png
data/images/380/frame38478_leftImg8bit.jpg,data/mask/380/frame38478_gtFine_polygons.json,data/ouput/380/frame38478_gtFine_polygons.png
data/images/380/frame42042_leftImg8bit.jpg,data/mask/380/frame42042_gtFine_polygons.json,data/ouput/380/frame42042_gtFine_polygons.png
data/images/380/frame42175_leftImg8bit.jpg,data/mask/380/frame42175_gtFine_polygons.json,data/ouput/380/frame42175_gtFine_polygons.png
data/images/380/frame43195_leftImg8bit.jpg,data/mask/380/frame43195_gtFine_polygons.json,data/ouput/380/frame43195_gtFine_polygons.png
data/images/380/frame5179_leftImg8bit.jpg,data/mask/380/frame5179_gtFine_polygons.json,data/ouput/380/frame5179_gtFine_polygons.png
data/images/380/frame6006_leftImg8bit.jpg,data/mask/380/frame6006_gtFine_polygons.json,data/ouput/380/frame6006_gtFine_polygons.png
data/images/380/frame7414_leftImg8bit.jpg,data/mask/380/frame7414_gtFine_polygons.json,data/ouput/380/frame7414_gtFine_polygons.png
data/images/380/frame7672_leftImg8bit.jpg,data/mask/380/frame7672_gtFine_polygons.json,data/ouput/380/frame7672_gtFine_polygons.png
data/images/380/frame7990_leftImg8bit.jpg,data/mask/380/frame7990_gtFine_polygons.json,data/ouput/380/frame7990_gtFine_polygons.png
data/images/380/frame8197_leftImg8bit.jpg,data/mask/380/frame8197_gtFine_polygons.json,data/ouput/380/frame8197_gtFine_polygons.png
data/images/382/frame0479_leftImg8bit.jpg,data/mask/382/frame0479_gtFine_polygons.json,data/ouput/382/frame0479_gtFine_polygons.png
data/images/382/frame0641_leftImg8bit.jpg,data/mask/382/frame0641_gtFine_polygons.json,data/ouput/382/frame0641_gtFine_polygons.png
data/images/382/frame0829_leftImg8bit.jpg,data/mask/382/frame0829_gtFine_polygons.json,data/ouput/382/frame0829_gtFine_polygons.png
data/images/383/frame10099_leftImg8bit.jpg,data/mask/383/frame10099_gtFine_polygons.json,data/ouput/383/frame10099_gtFine_polygons.png
data/images/383/frame10971_leftImg8bit.jpg,data/mask/383/frame10971_gtFine_polygons.json,data/ouput/383/frame10971_gtFine_polygons.png
data/images/383/frame11517_leftImg8bit.jpg,data/mask/383/frame11517_gtFine_polygons.json,data/ouput/383/frame11517_gtFine_polygons.png
data/images/383/frame12226_leftImg8bit.jpg,data/mask/383/frame12226_gtFine_polygons.json,data/ouput/383/frame12226_gtFine_polygons.png
data/images/383/frame12444_leftImg8bit.jpg,data/mask/383/frame12444_gtFine_polygons.json,data/ouput/383/frame12444_gtFine_polygons.png
data/images/383/frame12635_leftImg8bit.jpg,data/mask/383/frame12635_gtFine_polygons.json,data/ouput/383/frame12635_gtFine_polygons.png
data/images/383/frame12744_leftImg8bit.jpg,data/mask/383/frame12744_gtFine_polygons.json,data/ouput/383/frame12744_gtFine_polygons.png
data/images/383/frame13044_leftImg8bit.jpg,data/mask/383/frame13044_gtFine_polygons.json,data/ouput/383/frame13044_gtFine_polygons.png
data/images/383/frame13344_leftImg8bit.jpg,data/mask/383/frame13344_gtFine_polygons.json,data/ouput/383/frame13344_gtFine_polygons.png
data/images/383/frame13426_leftImg8bit.jpg,data/mask/383/frame13426_gtFine_polygons.json,data/ouput/383/frame13426_gtFine_polygons.png
data/images/383/frame13562_leftImg8bit.jpg,data/mask/383/frame13562_gtFine_polygons.json,data/ouput/383/frame13562_gtFine_polygons.png
data/images/383/frame13617_leftImg8bit.jpg,data/mask/383/frame13617_gtFine_polygons.json,data/ouput/383/frame13617_gtFine_polygons.png
data/images/383/frame14162_leftImg8bit.jpg,data/mask/383/frame14162_gtFine_polygons.json,data/ouput/383/frame14162_gtFine_polygons.png
data/images/383/frame14271_leftImg8bit.jpg,data/mask/383/frame14271_gtFine_polygons.json,data/ouput/383/frame14271_gtFine_polygons.png
data/images/383/frame14408_leftImg8bit.jpg,data/mask/383/frame14408_gtFine_polygons.json,data/ouput/383/frame14408_gtFine_polygons.png
data/images/383/frame15062_leftImg8bit.jpg,data/mask/383/frame15062_gtFine_polygons.json,data/ouput/383/frame15062_gtFine_polygons.png
data/images/383/frame15744_leftImg8bit.jpg,data/mask/383/frame15744_gtFine_polygons.json,data/ouput/383/frame15744_gtFine_polygons.png
data/images/383/frame15880_leftImg8bit.jpg,data/mask/383/frame15880_gtFine_polygons.json,data/ouput/383/frame15880_gtFine_polygons.png
data/images/383/frame16044_leftImg8bit.jpg,data/mask/383/frame16044_gtFine_polygons.json,data/ouput/383/frame16044_gtFine_polygons.png
data/images/383/frame16262_leftImg8bit.jpg,data/mask/383/frame16262_gtFine_polygons.json,data/ouput/383/frame16262_gtFine_polygons.png
data/images/383/frame16480_leftImg8bit.jpg,data/mask/383/frame16480_gtFine_polygons.json,data/ouput/383/frame16480_gtFine_polygons.png
data/images/383/frame16644_leftImg8bit.jpg,data/mask/383/frame16644_gtFine_polygons.json,data/ouput/383/frame16644_gtFine_polygons.png
data/images/383/frame16780_leftImg8bit.jpg,data/mask/383/frame16780_gtFine_polygons.json,data/ouput/383/frame16780_gtFine_polygons.png
data/images/383/frame17026_leftImg8bit.jpg,data/mask/383/frame17026_gtFine_polygons.json,data/ouput/383/frame17026_gtFine_polygons.png
data/images/383/frame17299_leftImg8bit.jpg,data/mask/383/frame17299_gtFine_polygons.json,data/ouput/383/frame17299_gtFine_polygons.png
data/images/383/frame17380_leftImg8bit.jpg,data/mask/383/frame17380_gtFine_polygons.json,data/ouput/383/frame17380_gtFine_polygons.png
data/images/383/frame17680_leftImg8bit.jpg,data/mask/383/frame17680_gtFine_polygons.json,data/ouput/383/frame17680_gtFine_polygons.png
data/images/383/frame18035_leftImg8bit.jpg,data/mask/383/frame18035_gtFine_polygons.json,data/ouput/383/frame18035_gtFine_polygons.png
data/images/383/frame18226_leftImg8bit.jpg,data/mask/383/frame18226_gtFine_polygons.json,data/ouput/383/frame18226_gtFine_polygons.png
data/images/383/frame18526_leftImg8bit.jpg,data/mask/383/frame18526_gtFine_polygons.json,data/ouput/383/frame18526_gtFine_polygons.png
data/images/383/frame18717_leftImg8bit.jpg,data/mask/383/frame18717_gtFine_polygons.json,data/ouput/383/frame18717_gtFine_polygons.png
data/images/383/frame19262_leftImg8bit.jpg,data/mask/383/frame19262_gtFine_polygons.json,data/ouput/383/frame19262_gtFine_polygons.png
data/images/383/frame19726_leftImg8bit.jpg,data/mask/383/frame19726_gtFine_polygons.json,data/ouput/383/frame19726_gtFine_polygons.png
data/images/383/frame19999_leftImg8bit.jpg,data/mask/383/frame19999_gtFine_polygons.json,data/ouput/383/frame19999_gtFine_polygons.png
data/images/383/frame20053_leftImg8bit.jpg,data/mask/383/frame20053_gtFine_polygons.json,data/ouput/383/frame20053_gtFine_polygons.png
data/images/383/frame20162_leftImg8bit.jpg,data/mask/383/frame20162_gtFine_polygons.json,data/ouput/383/frame20162_gtFine_polygons.png
data/images/383/frame20544_leftImg8bit.jpg,data/mask/383/frame20544_gtFine_polygons.json,data/ouput/383/frame20544_gtFine_polygons.png
data/images/383/frame20653_leftImg8bit.jpg,data/mask/383/frame20653_gtFine_polygons.json,data/ouput/383/frame20653_gtFine_polygons.png
data/images/383/frame20980_leftImg8bit.jpg,data/mask/383/frame20980_gtFine_polygons.json,data/ouput/383/frame20980_gtFine_polygons.png
data/images/383/frame21335_leftImg8bit.jpg,data/mask/383/frame21335_gtFine_polygons.json,data/ouput/383/frame21335_gtFine_polygons.png
data/images/383/frame21444_leftImg8bit.jpg,data/mask/383/frame21444_gtFine_polygons.json,data/ouput/383/frame21444_gtFine_polygons.png
data/images/383/frame21935_leftImg8bit.jpg,data/mask/383/frame21935_gtFine_polygons.json,data/ouput/383/frame21935_gtFine_polygons.png
data/images/383/frame22453_leftImg8bit.jpg,data/mask/383/frame22453_gtFine_polygons.json,data/ouput/383/frame22453_gtFine_polygons.png
data/images/383/frame22644_leftImg8bit.jpg,data/mask/383/frame22644_gtFine_polygons.json,data/ouput/383/frame22644_gtFine_polygons.png
data/images/383/frame22971_leftImg8bit.jpg,data/mask/383/frame22971_gtFine_polygons.json,data/ouput/383/frame22971_gtFine_polygons.png
data/images/383/frame23162_leftImg8bit.jpg,data/mask/383/frame23162_gtFine_polygons.json,data/ouput/383/frame23162_gtFine_polygons.png
data/images/383/frame2319_leftImg8bit.jpg,data/mask/383/frame2319_gtFine_polygons.json,data/ouput/383/frame2319_gtFine_polygons.png
data/images/383/frame2349_leftImg8bit.jpg,data/mask/383/frame2349_gtFine_polygons.json,data/ouput/383/frame2349_gtFine_polygons.png
data/images/383/frame23708_leftImg8bit.jpg,data/mask/383/frame23708_gtFine_polygons.json,data/ouput/383/frame23708_gtFine_polygons.png
data/images/383/frame23871_leftImg8bit.jpg,data/mask/383/frame23871_gtFine_polygons.json,data/ouput/383/frame23871_gtFine_polygons.png
data/images/383/frame23926_leftImg8bit.jpg,data/mask/383/frame23926_gtFine_polygons.json,data/ouput/383/frame23926_gtFine_polygons.png
data/images/383/frame23980_leftImg8bit.jpg,data/mask/383/frame23980_gtFine_polygons.json,data/ouput/383/frame23980_gtFine_polygons.png
data/images/383/frame24171_leftImg8bit.jpg,data/mask/383/frame24171_gtFine_polygons.json,data/ouput/383/frame24171_gtFine_polygons.png
data/images/387/frame0014_leftImg8bit.jpg,data/mask/387/frame0014_gtFine_polygons.json,data/ouput/387/frame0014_gtFine_polygons.png
data/images/387/frame0074_leftImg8bit.jpg,data/mask/387/frame0074_gtFine_polygons.json,data/ouput/387/frame0074_gtFine_polygons.png
data/images/387/frame0235_leftImg8bit.jpg,data/mask/387/frame0235_gtFine_polygons.json,data/ouput/387/frame0235_gtFine_polygons.png
data/images/387/frame0475_leftImg8bit.jpg,data/mask/387/frame0475_gtFine_polygons.json,data/ouput/387/frame0475_gtFine_polygons.png
data/images/387/frame1113_leftImg8bit.jpg,data/mask/387/frame1113_gtFine_polygons.json,data/ouput/387/frame1113_gtFine_polygons.png
data/images/387/frame1353_leftImg8bit.jpg,data/mask/387/frame1353_gtFine_polygons.json,data/ouput/387/frame1353_gtFine_polygons.png
data/images/387/frame1713_leftImg8bit.jpg,data/mask/387/frame1713_gtFine_polygons.json,data/ouput/387/frame1713_gtFine_polygons.png
data/images/387/frame2193_leftImg8bit.jpg,data/mask/387/frame2193_gtFine_polygons.json,data/ouput/387/frame2193_gtFine_polygons.png
data/images/387/frame2553_leftImg8bit.jpg,data/mask/387/frame2553_gtFine_polygons.json,data/ouput/387/frame2553_gtFine_polygons.png
data/images/387/frame2673_leftImg8bit.jpg,data/mask/387/frame2673_gtFine_polygons.json,data/ouput/387/frame2673_gtFine_polygons.png
data/images/387/frame2779_leftImg8bit.jpg,data/mask/387/frame2779_gtFine_polygons.json,data/ouput/387/frame2779_gtFine_polygons.png
data/images/387/frame3033_leftImg8bit.jpg,data/mask/387/frame3033_gtFine_polygons.json,data/ouput/387/frame3033_gtFine_polygons.png
data/images/387/frame3153_leftImg8bit.jpg,data/mask/387/frame3153_gtFine_polygons.json,data/ouput/387/frame3153_gtFine_polygons.png
data/images/387/frame3273_leftImg8bit.jpg,data/mask/387/frame3273_gtFine_polygons.json,data/ouput/387/frame3273_gtFine_polygons.png
data/images/387/frame3393_leftImg8bit.jpg,data/mask/387/frame3393_gtFine_polygons.json,data/ouput/387/frame3393_gtFine_polygons.png
data/images/387/frame3579_leftImg8bit.jpg,data/mask/387/frame3579_gtFine_polygons.json,data/ouput/387/frame3579_gtFine_polygons.png
data/images/387/frame3753_leftImg8bit.jpg,data/mask/387/frame3753_gtFine_polygons.json,data/ouput/387/frame3753_gtFine_polygons.png
data/images/387/frame3993_leftImg8bit.jpg,data/mask/387/frame3993_gtFine_polygons.json,data/ouput/387/frame3993_gtFine_polygons.png
data/images/387/frame4233_leftImg8bit.jpg,data/mask/387/frame4233_gtFine_polygons.json,data/ouput/387/frame4233_gtFine_polygons.png
data/images/387/frame4473_leftImg8bit.jpg,data/mask/387/frame4473_gtFine_polygons.json,data/ouput/387/frame4473_gtFine_polygons.png
data/images/387/frame4593_leftImg8bit.jpg,data/mask/387/frame4593_gtFine_polygons.json,data/ouput/387/frame4593_gtFine_polygons.png
data/images/387/frame4713_leftImg8bit.jpg,data/mask/387/frame4713_gtFine_polygons.json,data/ouput/387/frame4713_gtFine_polygons.png
data/images/387/frame4981_leftImg8bit.jpg,data/mask/387/frame4981_gtFine_polygons.json,data/ouput/387/frame4981_gtFine_polygons.png
data/images/387/frame5161_leftImg8bit.jpg,data/mask/387/frame5161_gtFine_polygons.json,data/ouput/387/frame5161_gtFine_polygons.png
data/images/387/frame5281_leftImg8bit.jpg,data/mask/387/frame5281_gtFine_polygons.json,data/ouput/387/frame5281_gtFine_polygons.png
data/images/400/frame0005_leftImg8bit.jpg,data/mask/400/frame0005_gtFine_polygons.json,data/ouput/400/frame0005_gtFine_polygons.png
data/images/400/frame0255_leftImg8bit.jpg,data/mask/400/frame0255_gtFine_polygons.json,data/ouput/400/frame0255_gtFine_polygons.png
data/images/400/frame0595_leftImg8bit.jpg,data/mask/400/frame0595_gtFine_polygons.json,data/ouput/400/frame0595_gtFine_polygons.png
data/images/400/frame1255_leftImg8bit.jpg,data/mask/400/frame1255_gtFine_polygons.json,data/ouput/400/frame1255_gtFine_polygons.png
data/images/400/frame2429_leftImg8bit.jpg,data/mask/400/frame2429_gtFine_polygons.json,data/ouput/400/frame2429_gtFine_polygons.png
data/images/400/frame2989_leftImg8bit.jpg,data/mask/400/frame2989_gtFine_polygons.json,data/ouput/400/frame2989_gtFine_polygons.png
data/images/400/frame3429_leftImg8bit.jpg,data/mask/400/frame3429_gtFine_polygons.json,data/ouput/400/frame3429_gtFine_polygons.png
data/images/400/frame3849_leftImg8bit.jpg,data/mask/400/frame3849_gtFine_polygons.json,data/ouput/400/frame3849_gtFine_polygons.png
data/images/400/frame4259_leftImg8bit.jpg,data/mask/400/frame4259_gtFine_polygons.json,data/ouput/400/frame4259_gtFine_polygons.png
data/images/400/frame4479_leftImg8bit.jpg,data/mask/400/frame4479_gtFine_polygons.json,data/ouput/400/frame4479_gtFine_polygons.png
data/images/401/frame0179_leftImg8bit.jpg,data/mask/401/frame0179_gtFine_polygons.json,data/ouput/401/frame0179_gtFine_polygons.png
data/images/401/frame0359_leftImg8bit.jpg,data/mask/401/frame0359_gtFine_polygons.json,data/ouput/401/frame0359_gtFine_polygons.png
data/images/401/frame0984_leftImg8bit.jpg,data/mask/401/frame0984_gtFine_polygons.json,data/ouput/401/frame0984_gtFine_polygons.png
data/images/402/frame0194_leftImg8bit.jpg,data/mask/402/frame0194_gtFine_polygons.json,data/ouput/402/frame0194_gtFine_polygons.png
data/images/402/frame0344_leftImg8bit.jpg,data/mask/402/frame0344_gtFine_polygons.json,data/ouput/402/frame0344_gtFine_polygons.png
data/images/402/frame0614_leftImg8bit.jpg,data/mask/402/frame0614_gtFine_polygons.json,data/ouput/402/frame0614_gtFine_polygons.png
data/images/402/frame12130_leftImg8bit.jpg,data/mask/402/frame12130_gtFine_polygons.json,data/ouput/402/frame12130_gtFine_polygons.png
data/images/402/frame13071_leftImg8bit.jpg,data/mask/402/frame13071_gtFine_polygons.json,data/ouput/402/frame13071_gtFine_polygons.png
data/images/402/frame13508_leftImg8bit.jpg,data/mask/402/frame13508_gtFine_polygons.json,data/ouput/402/frame13508_gtFine_polygons.png
data/images/402/frame14108_leftImg8bit.jpg,data/mask/402/frame14108_gtFine_polygons.json,data/ouput/402/frame14108_gtFine_polygons.png
data/images/402/frame1449_leftImg8bit.jpg,data/mask/402/frame1449_gtFine_polygons.json,data/ouput/402/frame1449_gtFine_polygons.png
data/images/402/frame15676_leftImg8bit.jpg,data/mask/402/frame15676_gtFine_polygons.json,data/ouput/402/frame15676_gtFine_polygons.png
data/images/402/frame17135_leftImg8bit.jpg,data/mask/402/frame17135_gtFine_polygons.json,data/ouput/402/frame17135_gtFine_polygons.png
data/images/402/frame17380_leftImg8bit.jpg,data/mask/402/frame17380_gtFine_polygons.json,data/ouput/402/frame17380_gtFine_polygons.png
data/images/402/frame17694_leftImg8bit.jpg,data/mask/402/frame17694_gtFine_polygons.json,data/ouput/402/frame17694_gtFine_polygons.png
data/images/402/frame17967_leftImg8bit.jpg,data/mask/402/frame17967_gtFine_polygons.json,data/ouput/402/frame17967_gtFine_polygons.png
data/images/402/frame19303_leftImg8bit.jpg,data/mask/402/frame19303_gtFine_polygons.json,data/ouput/402/frame19303_gtFine_polygons.png
data/images/402/frame19535_leftImg8bit.jpg,data/mask/402/frame19535_gtFine_polygons.json,data/ouput/402/frame19535_gtFine_polygons.png
data/images/402/frame19736_leftImg8bit.jpg,data/mask/402/frame19736_gtFine_polygons.json,data/ouput/402/frame19736_gtFine_polygons.png
data/images/402/frame3087_leftImg8bit.jpg,data/mask/402/frame3087_gtFine_polygons.json,data/ouput/402/frame3087_gtFine_polygons.png
data/images/402/frame3912_leftImg8bit.jpg,data/mask/402/frame3912_gtFine_polygons.json,data/ouput/402/frame3912_gtFine_polygons.png
data/images/402/frame4091_leftImg8bit.jpg,data/mask/402/frame4091_gtFine_polygons.json,data/ouput/402/frame4091_gtFine_polygons.png
data/images/402/frame5364_leftImg8bit.jpg,data/mask/402/frame5364_gtFine_polygons.json,data/ouput/402/frame5364_gtFine_polygons.png
data/images/403/0000131_leftImg8bit.jpg,data/mask/403/0000131_gtFine_polygons.json,data/ouput/403/0000131_gtFine_polygons.png
data/images/403/0000362_leftImg8bit.jpg,data/mask/403/0000362_gtFine_polygons.json,data/ouput/403/0000362_gtFine_polygons.png
data/images/403/0000619_leftImg8bit.jpg,data/mask/403/0000619_gtFine_polygons.json,data/ouput/403/0000619_gtFine_polygons.png
data/images/403/0001588_leftImg8bit.jpg,data/mask/403/0001588_gtFine_polygons.json,data/ouput/403/0001588_gtFine_polygons.png
data/images/403/0002142_leftImg8bit.jpg,data/mask/403/0002142_gtFine_polygons.json,data/ouput/403/0002142_gtFine_polygons.png
